Function,Historic Fit,Disease Fit,Modern Fit,Modern Breeding,Size of Genes,Number of Genes,Mutations,SeriesRuns,ParallelRuns
Qing,0.839681594,0.693575018,0.927456973,0.09,1000,20000,150,500,5
