Function,Historic Fit,Disease Fit,Modern Fit,Modern Breeding,Size of Genes,Number of Genes,Mutations,SeriesRuns,ParallelRuns
Griewank,2.835673011,2.313341886,3.067375996,0.09,1000,20000,150,500,5
