Function,Historic Fit,Disease Fit,Modern Fit,Modern Breeding,Size of Genes,Number of Genes,Mutations,SeriesRuns,ParallelRuns
Trid,9.979556969,8.360711976,10.12361615,0.09,1000,20000,150,500,5
