Function,Historic Fit,Disease Fit,Modern Fit,Modern Breeding,Size of Genes,Number of Genes,Mutations,SeriesRuns,ParallelRuns
Schwefel226,0.603861688,0.492915708,0.671141642,0.09,1000,20000,150,500,5
