Function,Historic Fit,Disease Fit,Modern Fit,Modern Breeding,Size of Genes,Number of Genes,Mutations,SeriesRuns,ParallelRuns
SumOfPowers,0.027967498,0.02291533,0.028455266,0.09,1000,20000,150,500,5
