Function,Historic Fit,Disease Fit,Modern Fit,Modern Breeding,Size of Genes,Number of Genes,Mutations,SeriesRuns,ParallelRuns
Ackleys,1.515918489,1.259610997,1.649014774,0.09,1000,20000,150,500,5
