Function,Historic Fit,Disease Fit,Modern Fit,Modern Breeding,Size of Genes,Number of Genes,Mutations,SeriesRuns,ParallelRuns
Salomon,1.98E-04,1.59E-04,2.13E-04,0.09,1000,20000,150,500,5
