Function,Historic Fit,Disease Fit,Modern Fit,Modern Breeding,Size of Genes,Number of Genes,Mutations,SeriesRuns,ParallelRuns
Schwefel220,1.9008604,1.554221574,2.028072369,0.09,1000,20000,150,2500,10
