"Function","Historic Fit","Disease Fit","Modern Fit","Modern Breeding","Size of Genes","Number of Genes","Mutations","SeriesRuns","ParallelRuns"
"SinX","0.799859565","0.6361083","0.6361083","0.09","1000","20000","5.0E-8","1","1"
