"Start Year","End Year","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Max Age","Max Breeding Age","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","15","0.35","false","3.75","15","90","41","3.2327087559552945","12.122657834832355","150.0"
"1","43","20","0.35","false","3.75","20","90","41","0.9569660858297553","3.5886228218615823","150.0"
"44","200","45","0.35","false","3.75","45","90","41","0.9122566049964635","3.4209622687367385","150.0"
"201","410","30","0.35","false","3.75","30","90","41","0.9102884323390557","3.413581621271459","150.0"
"411","430","12","0.35","false","2.8125","12","90","41","3.7188391709312603","10.45923516824417","150.0"
"431","500","13","0.35","false","4.609375","13","90","41","2.2222871905479193","10.243355018931815","150.0"
"501","750","13","0.35","false","4.609375","13","90","41","0.7592097646075976","3.4994825087381454","150.0"
"751","950","14","0.35","false","4.609375","14","90","41","0.7549263653228446","3.479738715159987","150.0"
"951","1066","15","0.35","false","4.609375","15","90","41","0.7547576789755044","3.4789611765277155","150.0"
"1067","1086","20","0.35","false","3.4570309999999997","20","90","41","3.507940643938877","12.127059552256659","150.0"
"1087","1190","37","0.35","false","3.4570309999999997","37","90","41","1.0036960355715743","3.4698083095480348","150.0"
"1191","1220","48","0.35","false","3.4570309999999997","48","90","41","0.9856925368277769","3.4075696562822664","150.0"
"1221","1250","50","0.35","false","3.4570309999999997","50","90","41","0.988822647789866","3.418390546911648","150.0"
"1251","1279","53","0.35","false","3.4570309999999997","53","90","41","0.9776599388061719","3.379800715911039","150.0"
"1280","1290","57","0.35","false","3.4570309999999997","57","90","41","0.9727353079192708","3.3627761142714645","150.0"
"1291","1315","56","0.35","false","3.4570309999999997","56","90","41","0.9849308384584394","3.404936441406817","150.0"
"1316","1325","50","0.35","false","3.4570309999999997","50","90","41","0.9650288730470915","3.3361347300188595","150.0"
"1326","1348","57","0.35","false","3.4570309999999997","57","90","41","0.9924291869171005","3.4308584644772107","150.0"
"1349","1351","30","0.35","true","3.4570309999999997","30","90","41","0.8220899470899471","2.8419904318783065","150.0"
"1352","1377","30","0.35","false","3.4570309999999997","30","90","41","0.9825655046549997","3.396759409122978","150.0"
"1378","1400","25","0.35","false","3.4570309999999997","25","90","41","0.9785768493645001","3.3829705041354066","150.0"
"1401","1430","24","0.35","false","3.4570309999999997","24","90","41","1.021916844561772","3.5327982110722265","150.0"
"1431","1450","23","0.35","false","3.4570309999999997","23","90","41","1.0542966345248952","3.644736148748233","150.0"
"1451","1490","26","0.35","false","3.4570309999999997","26","90","41","1.0071220556818385","3.4816521672758416","150.0"
"1491","1522","28","0.35","false","3.4570309999999997","28","90","41","0.995901352186982","3.4428618474523143","150.0"
"1523","1541","34","0.35","false","3.4570309999999997","34","90","41","1.0440003347857836","3.609141521364832","150.0"
"1542","1560","38","0.35","false","3.4570309999999997","38","90","41","0.9851823875525797","3.405806054423282","150.0"
"1561","1600","50","0.31","false","3.4570309999999997","50","90","41","0.9957728411591342","3.442417580845203","150.0"
"1601","1650","63","0.29","false","3.4570309999999997","63","90","41","0.9913294194942209","3.4270565344035258","150.0"
"1651","1700","62","0.26","false","3.4570309999999997","62","90","41","0.9877000153823883","3.414509571877393","150.0"
"1701","1801","113","0.25","false","3.4570309999999997","113","90","41","0.9960475568598439","3.443367281538743","150.0"
"1802","1811","125","0.28","false","3.4570309999999997","125","90","41","0.9929447992146592","3.4326409521738523","150.0"
"1812","1821","134","0.28","false","3.4570309999999997","134","90","41","0.9960279079743813","3.4432993547325834","150.0"
"1822","1831","158","0.26","false","3.4570309999999997","158","90","41","1.010468570543209","3.49322117289356","150.0"
"1832","1841","202","0.25","false","3.4570309999999997","202","90","41","1.0158365287050486","3.5117783706657426","150.0"
"1842","1851","274","0.22","false","3.4570309999999997","274","90","41","1.0217196074178219","3.53211635615124","150.0"
"1852","1861","290","0.25","false","3.4570309999999997","290","90","41","0.9939050178709017","3.435960457835261","150.0"
"1862","1871","315","0.22","false","3.4570309999999997","315","90","41","0.9951256358029108","3.4401801718653724","150.0"
"1872","1881","350","0.21","false","3.4570309999999997","350","90","41","1.00308552679167","3.467697761770134","150.0"
"1882","1891","378","0.19","false","3.4570309999999997","378","90","41","0.991589745146873","3.4279564882548392","150.0"
"1892","1901","382","0.18","false","3.4570309999999997","382","90","41","0.9902278868659395","3.4232485019600456","150.0"
"1902","1911","421","0.13","false","3.4570309999999997","421","90","41","1.0159980598803182","3.512336788946116","150.0"
"1912","1921","440","0.14","false","3.4570309999999997","440","90","41","1.011145848181894","3.495562542686101","150.0"
"1922","1931","450","0.12","false","3.4570309999999997","450","90","41","1.007767247947377","3.483882616938768","150.0"
"1932","1941","502","0.07","false","3.4570309999999997","502","90","41","1.0309855478531982","3.5641489994804894","150.0"
"1942","1951","528","0.08","false","3.4570309999999997","528","90","41","1.0255086291290216","3.5452151216665304","150.0"
"1952","1961","559","0.09","false","3.4570309999999997","559","90","41","1.0170729479820622","3.516052710435376","150.0"
"1962","1971","563","0.1","false","3.4570309999999997","563","90","41","1.0219018940722395","3.532746526766448","150.0"
"1972","1981","574","0.07","false","3.4570309999999997","574","90","41","1.0359529997801544","3.5813216347829866","150.0"
"1982","1991","593","0.1","false","3.4570309999999997","593","90","41","1.028626704508355","3.5559944049132226","150.0"
"1992","2001","632","0.09","false","3.4570309999999997","632","90","41","1.0507653121858846","3.6325282579512805","150.0"
"2002","2011","656","0.09","false","3.4570309999999997","656","90","41","1.047143995902972","3.620009255300447","150.0"
"2012","2015","662","0.09","false","3.4570309999999997","662","90","41","1.059913549872699","3.6641539992299665","150.0"
