Function,Historic Fit,Disease Fit,Modern Fit,Modern Breeding,Size of Genes,Number of Genes,Mutations,SeriesRuns,ParallelRuns
Exponential,0.961584929,0.773877069,1.036173149,0.09,1000,20000,150,10,1
