"Start Year","End Year","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Max Age","Max Breeding Age","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","60","0.35","false","0.078125","60","90","41","3.548743181608426","0.2772455610631583","150.0"
"1","43","80","0.35","false","0.058593","80","90","41","3.307839624676249","0.19381624712865544","150.0"
"44","200","180","0.35","false","0.043944","180","90","41","3.7143518814410803","0.16322347907804682","150.0"
"201","410","120","0.35","false","0.032958","120","90","41","3.769904495210804","0.12424851235315768","150.0"
"411","430","50","0.35","false","0.032958","50","90","41","0.9414523222180012","0.031028385635660887","150.0"
"431","500","52","0.35","false","0.032958","52","90","41","0.9803344202282271","0.03230986182188191","150.0"
"501","750","52","0.35","false","0.032958","52","90","41","0.9486353737967638","0.03126512464959374","150.0"
"751","950","56","0.35","false","0.032958","56","90","41","0.9182539979081673","0.03026381526305738","150.0"
"951","1066","60","0.35","false","0.032958","60","90","41","0.8955478224139894","0.029515465131120265","150.0"
"1067","1086","80","0.35","false","0.032958","80","90","41","0.8833827349911078","0.02911452817983693","150.0"
"1087","1190","148","0.35","false","0.032958","148","90","41","0.8661258311800197","0.02854577514403109","150.0"
"1191","1220","192","0.35","false","0.032958","192","90","41","0.8663822772096513","0.02855422709227569","150.0"
"1221","1250","200","0.35","false","0.032958","200","90","41","0.86279228025627","0.028435907972686147","150.0"
"1251","1279","212","0.35","false","0.032958","212","90","41","0.8575424109415326","0.02826288277981103","150.0"
"1280","1290","228","0.35","false","0.032958","228","90","41","0.8565390232668043","0.028229813128827337","150.0"
"1291","1315","224","0.35","false","0.032958","224","90","41","0.8506697764181582","0.02803637449118966","150.0"
"1316","1325","200","0.35","false","0.032958","200","90","41","0.8527197732301481","0.028103938286119224","150.0"
"1326","1348","228","0.35","false","0.032958","228","90","41","0.8523985372645356","0.028093350991164567","150.0"
"1349","1351","120","0.35","true","0.032958","120","90","41","0.6952888392779885","0.022915329564923946","150.0"
"1352","1377","120","0.35","false","0.032958","120","90","41","0.856355577287757","0.028223767116249895","150.0"
"1378","1400","100","0.35","false","0.032958","100","90","41","0.8438178693098444","0.02781054933671385","150.0"
"1401","1430","96","0.35","false","0.032958","96","90","41","0.8480297511000606","0.0279493645367558","150.0"
"1431","1450","92","0.35","false","0.032958","92","90","41","0.8488880867142751","0.027977653561929078","150.0"
"1451","1490","104","0.35","false","0.032958","104","90","41","0.8485799408011447","0.02796749768892413","150.0"
"1491","1522","112","0.35","false","0.032958","112","90","41","0.8367785268557054","0.02757854668811034","150.0"
"1523","1541","136","0.35","false","0.032958","136","90","41","0.8534251851888905","0.028127187253455456","150.0"
"1542","1560","152","0.35","false","0.032958","152","90","41","0.8458759571858383","0.02787837979693086","150.0"
"1561","1600","200","0.31","false","0.032958","200","90","41","0.8421402184042769","0.027755257318168157","150.0"
"1601","1650","252","0.29","false","0.032958","252","90","41","0.8375663994382149","0.027604513392684688","150.0"
"1651","1700","248","0.26","false","0.032958","248","90","41","0.8317261898091737","0.02741203176373075","150.0"
"1701","1801","452","0.25","false","0.032958","452","90","41","0.8332244497355591","0.027461411414384556","150.0"
"1802","1811","500","0.28","false","0.032958","500","90","41","0.8281516676802945","0.027294222663407145","150.0"
"1812","1821","536","0.28","false","0.032958","536","90","41","0.8241807823960998","0.027163350226210657","150.0"
"1822","1831","632","0.26","false","0.032958","632","90","41","0.8308179227096659","0.02738209709666517","150.0"
"1832","1841","808","0.25","false","0.032958","808","90","41","0.8371014675876827","0.027589190168754846","150.0"
"1842","1851","1096","0.22","false","0.032958","1096","90","41","0.8586199936906075","0.028298397752055043","150.0"
"1852","1861","1160","0.25","false","0.032958","1160","90","41","0.8210801305822854","0.027061158943730963","150.0"
"1862","1871","1260","0.22","false","0.032958","1260","90","41","0.8289661667530488","0.027321066923846983","150.0"
"1872","1881","1400","0.21","false","0.032958","1400","90","41","0.82649256942012","0.027239542102948315","150.0"
"1882","1891","1512","0.19","false","0.032958","1512","90","41","0.825690603486896","0.02721311090972112","150.0"
"1892","1901","1528","0.18","false","0.032958","1528","90","41","0.8232692511872169","0.027133307980628296","150.0"
"1902","1911","1684","0.13","false","0.032958","1684","90","41","0.8345571437162826","0.027505334342601245","150.0"
"1912","1921","1760","0.14","false","0.032958","1760","90","41","0.8287373894646123","0.027313526881974692","150.0"
"1922","1931","1800","0.12","false","0.032958","1800","90","41","0.8276545067625314","0.02727783723387951","150.0"
"1932","1941","2008","0.07","false","0.032958","2008","90","41","0.8486911386481957","0.027971162547567235","150.0"
"1942","1951","2112","0.08","false","0.032958","2112","90","41","0.8430214015422608","0.02778429935202983","150.0"
"1952","1961","2236","0.09","false","0.032958","2236","90","41","0.8378662991089012","0.027614397486031166","150.0"
"1962","1971","2252","0.1","false","0.032958","2252","90","41","0.8352955819224986","0.02752967178900171","150.0"
"1972","1981","2296","0.07","false","0.032958","2296","90","41","0.8458024994870599","0.027875958778094522","150.0"
"1982","1991","2372","0.1","false","0.032958","2372","90","41","0.8395713274457648","0.027670591809957516","150.0"
"1992","2001","2528","0.09","false","0.032958","2528","90","41","0.8512504169523181","0.0280555112419145","150.0"
"2002","2011","2624","0.09","false","0.032958","2624","90","41","0.8617097788916871","0.028400230892712226","150.0"
"2012","2015","2650","0.09","false","0.032958","2650","90","41","0.8633796221955357","0.028455265588320466","150.0"
