"Start Year","End Year","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Max Age","Max Breeding Age","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","60","0.35","false","8.75","60","90","41","5.126112775341501","44.853486784238136","150.0"
"1","43","80","0.35","false","8.75","80","90","41","1.3149245994731555","11.505590245390112","150.0"
"44","200","180","0.35","false","8.75","180","90","41","1.285651405106733","11.249449794683914","150.0"
"201","410","120","0.35","false","8.75","120","90","41","1.2517788418817377","10.953064866465205","150.0"
"411","430","50","0.35","false","8.75","50","90","41","1.1999153812569323","10.499259585998157","150.0"
"431","500","52","0.35","false","8.75","52","90","41","1.245712677916351","10.899985931768072","150.0"
"501","750","52","0.35","false","8.75","52","90","41","1.2251505985986328","10.720067737738038","150.0"
"751","950","56","0.35","false","8.75","56","90","41","1.2004831551567807","10.504227607621832","150.0"
"951","1066","60","0.35","false","8.75","60","90","41","1.1857433466662164","10.375254283329394","150.0"
"1067","1086","80","0.35","false","8.75","80","90","41","1.191593848715598","10.426446176261482","150.0"
"1087","1190","148","0.35","false","8.75","148","90","41","1.1718107704599878","10.253344241524893","150.0"
"1191","1220","192","0.35","false","8.75","192","90","41","1.1634774399400365","10.180427599475319","150.0"
"1221","1250","200","0.35","false","8.75","200","90","41","1.1606694846199848","10.155857990424867","150.0"
"1251","1279","212","0.35","false","8.75","212","90","41","1.154789534571349","10.104408427499305","150.0"
"1280","1290","228","0.35","false","8.75","228","90","41","1.1557125508684345","10.112484820098802","150.0"
"1291","1315","224","0.35","false","8.75","224","90","41","1.157101148972166","10.124635053506454","150.0"
"1316","1325","200","0.35","false","8.75","200","90","41","1.1375849108996465","9.953867970371908","150.0"
"1326","1348","228","0.35","false","8.75","228","90","41","1.1515266347896334","10.075858054409291","150.0"
"1349","1351","120","0.35","true","8.75","120","90","41","0.9555099401221203","8.360711976068552","150.0"
"1352","1377","120","0.35","false","8.75","120","90","41","1.1407265835151965","9.98135760575797","150.0"
"1378","1400","100","0.35","false","8.75","100","90","41","1.1536226355628836","10.09419806117523","150.0"
"1401","1430","96","0.35","false","8.75","96","90","41","1.1363059642106095","9.942677186842833","150.0"
"1431","1450","92","0.35","false","8.75","92","90","41","1.126234278387993","9.854549935894939","150.0"
"1451","1490","104","0.35","false","8.75","104","90","41","1.1405207964851298","9.979556969244886","150.0"
"1491","1522","112","0.35","false","8.75","112","90","41","1.138903247903864","9.965403419158811","150.0"
"1523","1541","136","0.35","false","8.75","136","90","41","1.1425926909144675","9.99768604550159","150.0"
"1542","1560","152","0.35","false","8.75","152","90","41","1.1350398765956846","9.93159892021224","150.0"
"1561","1600","200","0.31","false","8.75","200","90","41","1.131170623447985","9.89774295516987","150.0"
"1601","1650","252","0.29","false","8.75","252","90","41","1.1274305443139654","9.865017262747196","150.0"
"1651","1700","248","0.26","false","8.75","248","90","41","1.1274641218166739","9.865311065895897","150.0"
"1701","1801","452","0.25","false","8.75","452","90","41","1.1287612673081064","9.876661088945932","150.0"
"1802","1811","500","0.28","false","8.75","500","90","41","1.1239333011271335","9.834416384862418","150.0"
"1812","1821","536","0.28","false","8.75","536","90","41","1.1166082760982388","9.770322415859589","150.0"
"1822","1831","632","0.26","false","8.75","632","90","41","1.1246023751107856","9.840270782219374","150.0"
"1832","1841","808","0.25","false","8.75","808","90","41","1.14925952693144","10.0560208606501","150.0"
"1842","1851","1096","0.22","false","8.75","1096","90","41","1.1545091336934674","10.10195491981784","150.0"
"1852","1861","1160","0.25","false","8.75","1160","90","41","1.1181486725071719","9.783800884437754","150.0"
"1862","1871","1260","0.22","false","8.75","1260","90","41","1.1340864220611557","9.923256193035112","150.0"
"1872","1881","1400","0.21","false","8.75","1400","90","41","1.12221434742932","9.81937554000655","150.0"
"1882","1891","1512","0.19","false","8.75","1512","90","41","1.1260955183159091","9.853335785264205","150.0"
"1892","1901","1528","0.18","false","8.75","1528","90","41","1.1191089157501017","9.79220301281339","150.0"
"1902","1911","1684","0.13","false","8.75","1684","90","41","1.139045639282505","9.966649343721919","150.0"
"1912","1921","1760","0.14","false","8.75","1760","90","41","1.1261570981096862","9.853874608459755","150.0"
"1922","1931","1800","0.12","false","8.75","1800","90","41","1.1330772411999495","9.914425860499557","150.0"
"1932","1941","2008","0.07","false","8.75","2008","90","41","1.1580473237805151","10.132914083079507","150.0"
"1942","1951","2112","0.08","false","8.75","2112","90","41","1.144180999780893","10.011583748082813","150.0"
"1952","1961","2236","0.09","false","8.75","2236","90","41","1.143851629343125","10.008701756752343","150.0"
"1962","1971","2252","0.1","false","8.75","2252","90","41","1.1384379350929326","9.96133193206316","150.0"
"1972","1981","2296","0.07","false","8.75","2296","90","41","1.147936913287553","10.044447991266088","150.0"
"1982","1991","2372","0.1","false","8.75","2372","90","41","1.1425711459618957","9.997497527166587","150.0"
"1992","2001","2528","0.09","false","8.75","2528","90","41","1.149532700828852","10.058411132252456","150.0"
"2002","2011","2624","0.09","false","8.75","2624","90","41","1.1527649887452336","10.086693651520793","150.0"
"2012","2015","2650","0.09","false","8.75","2650","90","41","1.1569847026892603","10.123616148531028","150.0"
