"Start Year","End Year","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Max Age","Max Breeding Age","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","60","0.35","false","6.0","60","90","41","3.64161878683941","21.84971272103646","150.0"
"1","43","80","0.35","false","6.0","80","90","41","1.46151734902579","8.76910409415474","150.0"
"44","200","180","0.35","false","6.0","180","90","41","1.433187219404915","8.59912331642949","150.0"
"201","410","120","0.35","false","6.0","120","90","41","1.4093992686172858","8.456395611703716","150.0"
"411","430","50","0.35","false","6.0","50","90","41","1.382455282646007","8.294731695876042","150.0"
"431","500","52","0.35","false","6.0","52","90","41","1.436000444793484","8.616002668760904","150.0"
"501","750","52","0.35","false","6.0","52","90","41","1.428874295327363","8.573245771964178","150.0"
"751","950","56","0.35","false","6.0","56","90","41","1.4269935629935162","8.561961377961097","150.0"
"951","1066","60","0.35","false","6.0","60","90","41","1.4311564132133587","8.586938479280153","150.0"
"1067","1086","80","0.35","false","6.0","80","90","41","1.4513927037587246","8.708356222552348","150.0"
"1087","1190","148","0.35","false","6.0","148","90","41","1.420212357401745","8.52127414441047","150.0"
"1191","1220","192","0.35","false","6.0","192","90","41","1.4211165972860125","8.526699583716075","150.0"
"1221","1250","200","0.35","false","6.0","200","90","41","1.4049327127575446","8.429596276545269","150.0"
"1251","1279","212","0.35","false","6.0","212","90","41","1.4104750220999236","8.462850132599542","150.0"
"1280","1290","228","0.35","false","6.0","228","90","41","1.3966238963615725","8.379743378169435","150.0"
"1291","1315","224","0.35","false","6.0","224","90","41","1.4085599642231619","8.45135978533897","150.0"
"1316","1325","200","0.35","false","6.0","200","90","41","1.3990045615387074","8.394027369232244","150.0"
"1326","1348","228","0.35","false","6.0","228","90","41","1.4023414842854791","8.414048905712875","150.0"
"1349","1351","120","0.35","true","6.0","120","90","41","1.1085365853658535","6.651219512195121","150.0"
"1352","1377","120","0.35","false","6.0","120","90","41","1.4300358016609624","8.580214809965774","150.0"
"1378","1400","100","0.35","false","6.0","100","90","41","1.3968274165249914","8.380964499149949","150.0"
"1401","1430","96","0.35","false","6.0","96","90","41","1.4142117239913918","8.48527034394835","150.0"
"1431","1450","92","0.35","false","6.0","92","90","41","1.4161545844122385","8.496927506473432","150.0"
"1451","1490","104","0.35","false","6.0","104","90","41","1.4272917501448128","8.563750500868878","150.0"
"1491","1522","112","0.35","false","6.0","112","90","41","1.4044002653411443","8.426401592046865","150.0"
"1523","1541","136","0.35","false","6.0","136","90","41","1.4215642297880802","8.529385378728481","150.0"
"1542","1560","152","0.35","false","6.0","152","90","41","1.4035296432211926","8.421177859327155","150.0"
"1561","1600","200","0.31","false","6.0","200","90","41","1.4215333931190297","8.529200358714178","150.0"
"1601","1650","252","0.29","false","6.0","252","90","41","1.427758062673589","8.566548376041535","150.0"
"1651","1700","248","0.26","false","6.0","248","90","41","1.4195951291786166","8.5175707750717","150.0"
"1701","1801","452","0.25","false","6.0","452","90","41","1.4291256583284553","8.57475394997073","150.0"
"1802","1811","500","0.28","false","6.0","500","90","41","1.4154382020347653","8.492629212208591","150.0"
"1812","1821","536","0.28","false","6.0","536","90","41","1.42026382235216","8.52158293411296","150.0"
"1822","1831","632","0.26","false","6.0","632","90","41","1.42688723578961","8.561323414737661","150.0"
"1832","1841","808","0.25","false","6.0","808","90","41","1.4584902294128141","8.750941376476884","150.0"
"1842","1851","1096","0.22","false","6.0","1096","90","41","1.4932882283569737","8.959729370141842","150.0"
"1852","1861","1160","0.25","false","6.0","1160","90","41","1.4271970156049814","8.563182093629887","150.0"
"1862","1871","1260","0.22","false","6.0","1260","90","41","1.4427723309730338","8.656633985838203","150.0"
"1872","1881","1400","0.21","false","6.0","1400","90","41","1.4382450517493144","8.629470310495886","150.0"
"1882","1891","1512","0.19","false","6.0","1512","90","41","1.4403943446740575","8.642366068044344","150.0"
"1892","1901","1528","0.18","false","6.0","1528","90","41","1.431215507538721","8.587293045232325","150.0"
"1902","1911","1684","0.13","false","6.0","1684","90","41","1.4570361845098536","8.742217107059123","150.0"
"1912","1921","1760","0.14","false","6.0","1760","90","41","1.445809188695012","8.674855132170071","150.0"
"1922","1931","1800","0.12","false","6.0","1800","90","41","1.4532535204581063","8.719521122748638","150.0"
"1932","1941","2008","0.07","false","6.0","2008","90","41","1.4789650223285105","8.873790133971063","150.0"
"1942","1951","2112","0.08","false","6.0","2112","90","41","1.468750698754969","8.812504192529815","150.0"
"1952","1961","2236","0.09","false","6.0","2236","90","41","1.4689778543934449","8.81386712636067","150.0"
"1962","1971","2252","0.1","false","6.0","2252","90","41","1.4644380620633224","8.786628372379933","150.0"
"1972","1981","2296","0.07","false","6.0","2296","90","41","1.4725384787415576","8.835230872449346","150.0"
"1982","1991","2372","0.1","false","6.0","2372","90","41","1.470102732361462","8.820616394168772","150.0"
"1992","2001","2528","0.09","false","6.0","2528","90","41","1.485903278253936","8.915419669523617","150.0"
"2002","2011","2624","0.09","false","6.0","2624","90","41","1.4779355311917362","8.867613187150416","150.0"
"2012","2015","2650","0.09","false","6.0","2650","90","41","1.4777931138623215","8.866758683173929","150.0"
