"Start Year","End Year","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Max Age","Max Breeding Age","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","60","0.35","false","0.625","60","90","41","2.8945387182151046","1.8090866988844403","150.0"
"1","43","80","0.35","false","0.625","80","90","41","1.0613044797704687","0.6633152998565429","150.0"
"44","200","180","0.35","false","0.625","180","90","41","1.0142051464183253","0.6338782165114533","150.0"
"201","410","120","0.35","false","0.625","120","90","41","0.9709284412354369","0.606830275772148","150.0"
"411","430","50","0.35","false","0.625","50","90","41","0.9263646035295336","0.5789778772059585","150.0"
"431","500","52","0.35","false","0.625","52","90","41","0.9608686851056666","0.6005429281910416","150.0"
"501","750","52","0.35","false","0.625","52","90","41","0.9692270220110235","0.6057668887568897","150.0"
"751","950","56","0.35","false","0.625","56","90","41","0.9717963332922074","0.6073727083076296","150.0"
"951","1066","60","0.35","false","0.625","60","90","41","0.9651896009642942","0.6032435006026838","150.0"
"1067","1086","80","0.35","false","0.625","80","90","41","0.9884522907594746","0.6177826817246717","150.0"
"1087","1190","148","0.35","false","0.625","148","90","41","0.9714634769378157","0.6071646730861348","150.0"
"1191","1220","192","0.35","false","0.625","192","90","41","0.9732797508759866","0.6082998442974916","150.0"
"1221","1250","200","0.35","false","0.625","200","90","41","0.9611027556176178","0.6006892222610112","150.0"
"1251","1279","212","0.35","false","0.625","212","90","41","0.9635205928148746","0.6022003705092966","150.0"
"1280","1290","228","0.35","false","0.625","228","90","41","0.9739798805380274","0.6087374253362672","150.0"
"1291","1315","224","0.35","false","0.625","224","90","41","0.9586123449291125","0.5991327155806954","150.0"
"1316","1325","200","0.35","false","0.625","200","90","41","0.9494853597265003","0.5934283498290627","150.0"
"1326","1348","228","0.35","false","0.625","228","90","41","0.9678254713017322","0.6048909195635827","150.0"
"1349","1351","120","0.35","true","0.625","120","90","41","0.7886651323360184","0.49291570771001153","150.0"
"1352","1377","120","0.35","false","0.625","120","90","41","0.9688108996296955","0.6055068122685596","150.0"
"1378","1400","100","0.35","false","0.625","100","90","41","0.9586433525012934","0.5991520953133084","150.0"
"1401","1430","96","0.35","false","0.625","96","90","41","0.975805960566398","0.6098787253539988","150.0"
"1431","1450","92","0.35","false","0.625","92","90","41","0.9687630506164341","0.6054769066352713","150.0"
"1451","1490","104","0.35","false","0.625","104","90","41","0.9661787013555972","0.6038616883472483","150.0"
"1491","1522","112","0.35","false","0.625","112","90","41","0.9748192075072634","0.6092620046920396","150.0"
"1523","1541","136","0.35","false","0.625","136","90","41","0.985824356334653","0.6161402227091581","150.0"
"1542","1560","152","0.35","false","0.625","152","90","41","0.9791456589815404","0.6119660368634627","150.0"
"1561","1600","200","0.31","false","0.625","200","90","41","0.9844066624245483","0.6152541640153427","150.0"
"1601","1650","252","0.29","false","0.625","252","90","41","0.9864545789352758","0.6165341118345473","150.0"
"1651","1700","248","0.26","false","0.625","248","90","41","0.9850757725616812","0.6156723578510508","150.0"
"1701","1801","452","0.25","false","0.625","452","90","41","0.9940904189543132","0.6213065118464457","150.0"
"1802","1811","500","0.28","false","0.625","500","90","41","0.9859733658582147","0.6162333536613842","150.0"
"1812","1821","536","0.28","false","0.625","536","90","41","0.9847903391337136","0.615493961958571","150.0"
"1822","1831","632","0.26","false","0.625","632","90","41","1.0069928178080745","0.6293705111300465","150.0"
"1832","1841","808","0.25","false","0.625","808","90","41","1.0122732226640445","0.6326707641650278","150.0"
"1842","1851","1096","0.22","false","0.625","1096","90","41","1.026473017007531","0.6415456356297068","150.0"
"1852","1861","1160","0.25","false","0.625","1160","90","41","0.9944107864559804","0.6215067415349877","150.0"
"1862","1871","1260","0.22","false","0.625","1260","90","41","1.0052921497173481","0.6283075935733426","150.0"
"1872","1881","1400","0.21","false","0.625","1400","90","41","1.0065358268886886","0.6290848918054304","150.0"
"1882","1891","1512","0.19","false","0.625","1512","90","41","1.0081771681436553","0.6301107300897846","150.0"
"1892","1901","1528","0.18","false","0.625","1528","90","41","1.0010206060434643","0.6256378787771653","150.0"
"1902","1911","1684","0.13","false","0.625","1684","90","41","1.0209678343150315","0.6381048964468947","150.0"
"1912","1921","1760","0.14","false","0.625","1760","90","41","1.0071354199155764","0.6294596374472352","150.0"
"1922","1931","1800","0.12","false","0.625","1800","90","41","1.0162990792599924","0.6351869245374953","150.0"
"1932","1941","2008","0.07","false","0.625","2008","90","41","1.0387825480677155","0.6492390925423221","150.0"
"1942","1951","2112","0.08","false","0.625","2112","90","41","1.0285452679875298","0.6428407924922062","150.0"
"1952","1961","2236","0.09","false","0.625","2236","90","41","1.0302299044905063","0.6438936903065664","150.0"
"1962","1971","2252","0.1","false","0.625","2252","90","41","1.0263576866149937","0.641473554134371","150.0"
"1972","1981","2296","0.07","false","0.625","2296","90","41","1.0387946425717813","0.6492466516073634","150.0"
"1982","1991","2372","0.1","false","0.625","2372","90","41","1.0354848373409395","0.6471780233380873","150.0"
"1992","2001","2528","0.09","false","0.625","2528","90","41","1.0432002980610169","0.6520001862881355","150.0"
"2002","2011","2624","0.09","false","0.625","2624","90","41","1.0585184355333275","0.6615740222083297","150.0"
"2012","2015","2650","0.09","false","0.625","2650","90","41","1.0738266269198082","0.6711416418248801","150.0"
