Function,Historic Fit,Disease Fit,Modern Fit,Modern Kill,Historic Kill,Modern Breeding,Number of Genes,Size of Genes,Min Fitness,Max Fitness,Mutation,Runs
ChungReynolds,9.149410509798864,7.254464285714285,9.081642141879334,1.003,1.066,0.13,20000,2250,0,1,100,1000
