"Start Year","End Year","Kill Constant","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Avg Capacity Factor","Avg Capacity Fitness"
"-50","0","1.066","1500","0.6","false","2.5","1500","2.2346146499469515","5.586536624867379"
"1","43","1.066","2000","0.6","false","1.875","2000","3.3490497672238284","6.279468313544678"
"44","200","1.066","4500","0.6","false","1.40625","4500","3.4023680223114745","4.784580031375511"
"201","410","1.066","3000","0.6","false","1.054687","3000","3.7591693461640916","3.964747040197767"
"411","430","1.066","1250","0.6","false","1.054687","1250","1.098744057825106","1.1588310741153875"
"431","500","1.066","1300","0.6","false","1.054687","1300","1.124879034289147","1.1863952940373175"
"501","750","1.066","1300","0.6","false","1.054687","1300","1.1139806010836024","1.1749008582150613"
"751","950","1.066","1400","0.6","false","1.054687","1400","1.105309528180349","1.1657555903479477"
"951","1066","1.066","1500","0.6","false","1.054687","1500","1.1004458086030886","1.1606258885381657"
"1067","1086","1.066","2000","0.6","false","1.054687","2000","1.144928446935455","1.2075411489130141"
"1087","1190","1.066","3700","0.6","false","1.054687","3700","1.1365707125539863","1.198726355111426"
"1191","1220","1.066","4800","0.6","false","1.054687","4800","1.1230335788560433","1.1844489161829437"
"1221","1250","1.066","5000","0.6","false","1.054687","5000","1.0980197593112357","1.1580671658886892"
"1251","1279","1.066","5300","0.6","false","1.054687","5300","1.0967478361716176","1.1567256850883347"
"1280","1290","1.066","5700","0.6","false","1.054687","5700","1.1013360477100393","1.1615648121511581"
"1291","1315","1.066","5600","0.6","false","1.054687","5600","1.0941097751639672","1.153943356438359"
"1316","1325","1.066","5000","0.6","false","1.054687","5000","1.0805396757268668","1.139631148973342"
"1326","1348","1.066","5700","0.6","false","1.054687","5700","1.1044739911065629","1.1648743602582075"
"1349","1351","1.066","3000","0.6","true","1.054687","3000","0.9251045138365542","0.9756957043847339"
"1352","1377","1.066","3000","0.6","false","1.054687","3000","1.0933587399907423","1.1531512494046159"
"1378","1400","1.066","2500","0.6","false","1.054687","2500","1.0885591892004416","1.148089225580246"
"1401","1430","1.066","2400","0.6","false","1.054687","2400","1.092362112630164","1.1521001194835696"
"1431","1450","1.066","2300","0.6","false","1.054687","2300","1.0940168481472514","1.1538453475218802"
"1451","1490","1.066","2600","0.6","false","1.054687","2600","1.0982018582716204","1.1582592232949205"
"1491","1522","1.066","2800","0.6","false","1.054687","2800","1.0956118636233987","1.1555275896093715"
"1523","1541","1.066","3400","0.6","false","1.054687","3400","1.1173406768300853","1.1784446864238922"
"1542","1560","1.066","3800","0.6","false","1.054687","3800","1.1022046753995596","1.1624809424831353"
"1561","1600","1.066","5000","0.6","false","1.054687","5000","1.113115373486821","1.173988313916695"
"1601","1650","1.066","6300","0.6","false","1.054687","6300","1.1031553008221062","1.1634835547581646"
"1651","1700","1.066","6200","0.6","false","1.054687","6200","1.0915926631968436","1.1512885911690893"
"1701","1801","1.066","11300","0.6","false","1.054687","11300","1.128307922805453","1.1900116981799147"
"1802","1811","1.066","12500","0.6","false","1.054687","12500","1.1057466073308269","1.1662165720459277"
"1812","1821","1.066","13400","0.6","false","1.054687","13400","1.096286811405596","1.1562394482609337"
"1822","1831","1.066","15800","0.6","false","1.054687","15800","1.1208656211205064","1.1821623993427235"
"1832","1841","1.066","20200","0.6","false","1.054687","20200","1.1525764414835096","1.215607389338918"
"1842","1851","1.066","27400","0.6","false","1.054687","27400","1.1835687421312244","1.2482945659321547"
"1852","1861","1.066","29000","0.6","false","1.054687","29000","1.0952313768488875","1.1551262951546226"
"1862","1871","1.066","31500","0.6","false","1.054687","31500","1.1013022247072568","1.1615291394698224"
"1872","1881","1.066","35000","0.6","false","1.054687","35000","1.1046277710505268","1.165036549965967"
"1882","1891","1.066","37800","0.6","false","1.054687","37800","1.0979126886875608","1.1579542398938174"
"1892","1901","1.066","38200","0.6","false","1.054687","38200","1.0906527583670669","1.1502972857638867"
"1902","1911","1.003","42100","0.13","false","1.054687","42100","1.1246912931057542","1.1861972858518286"
"1912","1921","1.003","44000","0.13","false","1.054687","44000","1.0790637796046094","1.1380745405198467"
"1922","1931","1.003","45000","0.13","false","1.054687","45000","1.080852405707215","1.1399609812181255"
"1932","1941","1.003","50200","0.13","false","1.054687","50200","1.1504940474320309","1.2134111154039462"
"1942","1951","1.003","52800","0.13","false","1.054687","52800","1.1412830204510036","1.2036963649904076"
"1952","1961","1.003","55900","0.13","false","1.054687","55900","1.132333414751513","1.1942573322040289"
"1962","1971","1.003","56300","0.13","false","1.054687","56300","1.0957268592393172","1.1556488739905377"
"1972","1981","1.003","57400","0.13","false","1.054687","57400","1.1006279254274318","1.1608179647852817"
"1982","1991","1.003","59300","0.13","false","1.054687","59300","1.100453017639","1.160633491814624"
"1992","2001","1.003","63200","0.13","false","1.054687","63200","1.1270593256469645","1.18869481898862"
"2002","2011","1.003","65600","0.13","false","1.054687","65600","1.1079106917671022","1.1684990037677696"
"2012","2015","1.003","66270","0.13","false","1.054687","66270","1.0984234304796572","1.158492912622298"
