Function,Historic Fit,Disease Fit,Modern Fit,Modern Breeding,Size of Genes,Number of Genes,Mutations,SeriesRuns,ParallelRuns
Sphere,3.015936213,2.513888889,3.220921944,0.09,1000,20000,150,20,1
