Function,Historic Fit,Disease Fit,Modern Fit,Modern Breeding,Size of Genes,Number of Genes,Mutations,SeriesRuns,ParallelRuns
SchumerSteiglitz,4.810276801,3.842407349,5.293284338,0.09,1000,20000,150,20,1
