Function,Historic Fit,Disease Fit,Modern Fit,Modern Breeding,Size of Genes,Number of Genes,Mutations,SeriesRuns,ParallelRuns
Brown,3.481652167,2.841990432,3.664153999,0.09,1000,20000,150,20,1
