Function,Historic Fit,Disease Fit,Modern Fit,Modern Breeding,Size of Genes,Number of Genes,Mutations,SeriesRuns,ParallelRuns
FixedOne,0.955892756,0.783807859,1.00545151,0.09,1000,20000,150,20,1
