"Function","Historic Fit","Disease Fit","Modern Fit","Modern Kill","Historic Kill","Modern Breeding","Size of Genes","Number of Genes","Min Fitness","Max Fitness","Mutations","SeriesRuns","ParallelRuns"
"Schwefel226","0.016430087517224377","0.013562824733911462","0.022824565665152476","1.066","1.066","0.13","4","10","0.0","1.0","1.0","1","1"
