"Function","Historic Fit","Disease Fit","Modern Fit","Modern Kill","Historic Kill","Modern Breeding","Size of Genes","Number of Genes","Min Fitness","Max Fitness","Mutations","SeriesRuns","ParallelRuns"
"Zakharoy","1.3105540666390838","1.078939329901933","1.4182147655804362","1.066","1.066","0.13","4","10","0.0","1.0","2.0E-4","1","1"
