"Function","Historic Fit","Disease Fit","Modern Fit","Modern Kill","Historic Kill","Modern Breeding","Size of Genes","Number of Genes","Min Fitness","Max Fitness","Mutations","SeriesRuns","ParallelRuns"
"Trid","2.129452050882334","1.7656281087333527","2.4960070020492857","1.066","1.066","0.13","4","10","0.0","1.0","1.0","1","1"
