Function,Historic Fit,Disease Fit,Modern Fit,Modern Breeding,Size of Genes,Number of Genes,Mutations,SeriesRuns,ParallelRuns
Rosenbrock,5.82222688,4.457829754,6.067511987,0.09,1000,20000,150,10,1
