Function,Historic Fit,Disease Fit,Modern Fit,Modern Kill,Historic Kill,Modern Breeding,Number of Genes,Size of Genes,Min Fitness,Max Fitness,Mutation,Runs
StyblinksiTang,5.803878768074342,3.832331215970962,5.4880974846117585,1.003,1.066,0.13,20000,2250,0,1,100,1000
