"Function","Historic Fit","Disease Fit","Modern Fit","Modern Kill","Historic Kill","Modern Breeding","Size of Genes","Number of Genes","Min Fitness","Max Fitness","Mutations","SeriesRuns","ParallelRuns"
"Alpine","3.415193476232919","2.809647706788577","4.249191877832569","1.066","1.066","0.13","4","10","0.0","1.0","1.0","1","1"
