"Function","Historic Fit","Disease Fit","Modern Fit","Modern Kill","Historic Kill","Modern Breeding","Size of Genes","Number of Genes","Min Fitness","Max Fitness","Mutations","SeriesRuns","ParallelRuns"
"Schwefel226","0.4609659494006406","0.3794857064687952","0.48592185076737776","1.066","1.066","0.13","100","20000","0.0","1.0","10.0","1","1"
