"Function","Historic Fit","Disease Fit","Modern Fit","Modern Breeding","Size of Genes","Number of Genes","Mutations","SeriesRuns","ParallelRuns"
"Rastrigin","1.883140625","0.29843749999999997","0.29843749999999997","0.09","10","8","1.25","1","1"
