"Function","Historic Fit","Disease Fit","Modern Fit","Modern Kill","Historic Kill","Modern Breeding","Size of Genes","Number of Genes","Min Fitness","Max Fitness","Mutations","SeriesRuns","ParallelRuns"
"Sphere","1.377899432121184","1.1392141976502597","1.4112159846010046","1.066","1.066","0.13","10","1000","0.0","1.0","0.05","1","1"
