"Function","Historic Fit","Disease Fit","Modern Fit","Modern Kill","Historic Kill","Modern Breeding","Size of Genes","Number of Genes","Min Fitness","Max Fitness","Mutations","SeriesRuns","ParallelRuns"
"Rosenbrock","5.582289851033849","4.521133801119674","6.007211568476509","1.066","1.066","0.13","100","20000","0.0","1.0","10.0","1","1"
