"Function","Historic Fit","Disease Fit","Modern Fit","Modern Kill","Historic Kill","Modern Breeding","Size of Genes","Number of Genes","Min Fitness","Max Fitness","Mutations","SeriesRuns","ParallelRuns"
"Qing","3.653961162748541","3.015475509313995","3.7693923617161547","1.066","1.066","0.13","10","20000","0.0","1.0","1.0","1","1"
