"Function","Historic Fit","Disease Fit","Modern Fit","Modern Kill","Historic Kill","Modern Breeding","Size of Genes","Number of Genes","Min Fitness","Max Fitness","Mutations","SeriesRuns","ParallelRuns"
"Griewank","2.462103812453797","2.02093862231658","2.584925771674175","1.066","1.066","0.13","10","20000","0.0","1.0","1.0","1","1"
