"Function","Historic Fit","Disease Fit","Modern Fit","Modern Breeding","Size of Genes","Number of Genes","Mutations","SeriesRuns","ParallelRuns"
"Zakharoy","22.661132785","0.29296869999999997","0.29296869999999997","0.09","10","8","1.25","1","1"
