"Function","Historic Fit","Disease Fit","Modern Fit","Modern Kill","Historic Kill","Modern Breeding","Size of Genes","Number of Genes","Min Fitness","Max Fitness","Mutations","SeriesRuns","ParallelRuns"
"SchumerSteiglitz","3.654335786009976","3.0242790530884363","3.7491410568470873","1.066","1.066","0.13","10","20000","0.0","1.0","1.0","1","1"
