"Function","Historic Fit","Disease Fit","Modern Fit","Modern Breeding","Size of Genes","Number of Genes","Mutations","SeriesRuns","ParallelRuns"
"Schwefel226","2.622999896254031","0.5609747797247797","10.342742","0.09","1000","20000","150.0","1","1"
