"Function","Historic Fit","Disease Fit","Modern Fit","Modern Kill","Historic Kill","Modern Breeding","Size of Genes","Number of Genes","Min Fitness","Max Fitness","Mutations","SeriesRuns","ParallelRuns"
"Exponential","0.9833724997732757","0.8085779050913294","1.0622138952414981","1.066","1.066","0.13","10","20000","0.0","1.0","1.0","1","1"
