"Function","Historic Fit","Disease Fit","Modern Fit","Modern Kill","Historic Kill","Modern Breeding","Size of Genes","Number of Genes","Min Fitness","Max Fitness","Mutations","SeriesRuns","ParallelRuns"
"SumSquares","2.8904179176880684","2.375469434291432","3.1060228735793083","1.066","1.066","0.13","100","20000","0.0","1.0","10.0","1","1"
