"Function","Historic Fit","Disease Fit","Modern Fit","Modern Breeding","Size of Genes","Number of Genes","Mutations","SeriesRuns","ParallelRuns"
"Salomon","1.9610068608838405E-4","1.5236593947923996E-4","2.0787479740646796E-4","0.09","1000","20000","150.0","1","1"
