"Function","Historic Fit","Disease Fit","Modern Fit","Modern Kill","Historic Kill","Modern Breeding","Size of Genes","Number of Genes","Min Fitness","Max Fitness","Mutations","SeriesRuns","ParallelRuns"
"Ackleys","1.098351792355692","0.9039080317472141","1.2836024844918255","1.066","1.066","0.13","4","10","0.0","1.0","1.0","1","1"
