"Function","Historic Fit","Disease Fit","Modern Fit","Modern Kill","Historic Kill","Modern Breeding","Size of Genes","Number of Genes","Min Fitness","Max Fitness","Mutations","SeriesRuns","ParallelRuns"
"Griewank","443.12408667655035","362.59455651020346","479.1951454634312","1.066","1.066","0.13","4","10","0.0","1.0","1.0","1","1"
