"Function","Historic Fit","Disease Fit","Modern Fit","Modern Kill","Historic Kill","Modern Breeding","Size of Genes","Number of Genes","Min Fitness","Max Fitness","Mutations","SeriesRuns","ParallelRuns"
"Rastrigin","1.876630929935383","1.544927648234334","1.9950247207579892","1.066","1.066","0.13","10","20000","0.0","1.0","1.0","1","1"
