"Function","Historic Fit","Disease Fit","Modern Fit","Modern Kill","Historic Kill","Modern Breeding","Size of Genes","Number of Genes","Min Fitness","Max Fitness","Mutations","SeriesRuns","ParallelRuns"
"Alpine","13.618353158902693","11.312215811697813","14.715026049688479","1.066","1.066","0.13","100","20000","0.0","1.0","10.0","1","1"
