"Function","Historic Fit","Disease Fit","Modern Fit","Modern Kill","Historic Kill","Modern Breeding","Size of Genes","Number of Genes","Min Fitness","Max Fitness","Mutations","SeriesRuns","ParallelRuns"
"Exponential","0.9780045322375812","0.8080216331246904","1.0612073258716506","1.066","1.066","0.13","100","20000","0.0","1.0","10.0","1","1"
