"Function","Historic Fit","Disease Fit","Modern Fit","Modern Breeding","Size of Genes","Number of Genes","Mutations","SeriesRuns","ParallelRuns"
"Brown","3.6771761047204627","2.925957788141557","4.209868","0.09","1000","20000","150.0","1","1"
