"Function","Historic Fit","Disease Fit","Modern Fit","Modern Kill","Historic Kill","Modern Breeding","Size of Genes","Number of Genes","Min Fitness","Max Fitness","Mutations","SeriesRuns","ParallelRuns"
"Salomon","0.0018646323413284488","0.0015620211824885694","0.001996744776520493","1.066","1.066","0.13","100","20000","0.0","1.0","10.0","1","1"
