"Function","Historic Fit","Disease Fit","Modern Fit","Modern Kill","Historic Kill","Modern Breeding","Size of Genes","Number of Genes","Min Fitness","Max Fitness","Mutations","SeriesRuns","ParallelRuns"
"Trid","4.290922414879816","3.58198250415316","4.441353890459274","1.066","1.066","0.13","10","20000","0.0","1.0","1.0","1","1"
