"Function","Historic Fit","Disease Fit","Modern Fit","Modern Breeding","Size of Genes","Number of Genes","Mutations","SeriesRuns","ParallelRuns"
"FixedHalf","4.077279801582825","3.0676157184909285","1.875","0.09","1000","20000","150.0","1","1"
