"Function","Historic Fit","Disease Fit","Modern Fit","Modern Breeding","Size of Genes","Number of Genes","Mutations","SeriesRuns","ParallelRuns"
"DixonPrice","1.5","1.5","1.5","0.09","100","5","0.00375","1","1"
