"Function","Historic Fit","Disease Fit","Modern Fit","Modern Kill","Historic Kill","Modern Breeding","Size of Genes","Number of Genes","Min Fitness","Max Fitness","Mutations","SeriesRuns","ParallelRuns"
"Zakharoy","0.017243260798332306","0.014228186590113621","0.018559676351525556","1.066","1.066","0.13","10","100","0.0","1.0","0.005","1","1"
