"Function","Historic Fit","Disease Fit","Modern Fit","Modern Kill","Historic Kill","Modern Breeding","Size of Genes","Number of Genes","Min Fitness","Max Fitness","Mutations","SeriesRuns","ParallelRuns"
"Rastrigin","2.1051001402245006","1.7013706877559238","2.259655613843806","1.066","1.066","0.13","100","20000","0.0","1.0","10.0","1","1"
