"Function","Historic Fit","Disease Fit","Modern Fit","Modern Kill","Historic Kill","Modern Breeding","Size of Genes","Number of Genes","Min Fitness","Max Fitness","Mutations","SeriesRuns","ParallelRuns"
"Exponential","1.0077960980824316","0.8303153538531124","1.749109223750482","1.066","1.066","0.13","4","10","0.0","1.0","1.0","1","1"
