"Function","Historic Fit","Disease Fit","Modern Fit","Modern Breeding","Size of Genes","Number of Genes","Mutations","SeriesRuns","ParallelRuns"
"Griewank","1.4470312499999998","0.421875","0.421875","0.09","10","8","1.25","1","1"
