"Function","Historic Fit","Disease Fit","Modern Fit","Modern Kill","Historic Kill","Modern Breeding","Size of Genes","Number of Genes","Min Fitness","Max Fitness","Mutations","SeriesRuns","ParallelRuns"
"ChungReynolds","5.546443532234416","4.589068804487812","5.8019069744337175","1.066","1.066","0.13","10","20000","0.0","1.0","1.0","1","1"
