"Function","Historic Fit","Disease Fit","Modern Fit","Modern Kill","Historic Kill","Modern Breeding","Size of Genes","Number of Genes","Min Fitness","Max Fitness","Mutations","SeriesRuns","ParallelRuns"
"StyblinksiTang","0.6013175575669991","0.49571847439591804","13.21932261195653","1.066","1.066","0.13","4","10","0.0","1.0","1.0","1","1"
