"Function","Historic Fit","Disease Fit","Modern Fit","Modern Breeding","Size of Genes","Number of Genes","Mutations","SeriesRuns","ParallelRuns"
"SumOfPowers","0.465625","0.4375","0.4375","0.09","10","8","1.25","1","1"
