"Function","Historic Fit","Disease Fit","Modern Fit","Modern Breeding","Size of Genes","Number of Genes","Mutations","SeriesRuns","ParallelRuns"
"SinX","0.8007323599999999","0.6376952","0.6376952","0.09","10","20000","5.0E-6","1","1"
