"Function","Historic Fit","Disease Fit","Modern Fit","Modern Kill","Historic Kill","Modern Breeding","Size of Genes","Number of Genes","Min Fitness","Max Fitness","Mutations","SeriesRuns","ParallelRuns"
"SumOfPowers","0.01660426428715484","0.013695174063699063","0.017169962699709322","1.066","1.066","0.13","10","1000","0.0","1.0","0.05","1","1"
