"Function","Historic Fit","Disease Fit","Modern Fit","Modern Breeding","Size of Genes","Number of Genes","Mutations","SeriesRuns","ParallelRuns"
"SchumerSteiglitz","4.816160545149254","4.030159141121237","5.134612923779505","0.09","1000","20000","150.0","1","1"
