Function,Historic Fit,Disease Fit,Modern Fit,Modern Breeding,Size of Genes,Number of Genes,Mutations,SeriesRuns,ParallelRuns
ChungReynolds,9.097412942,7.112626022,9.239836452,0.09,1000,20000,150,20,1
