Function,Historic Fit,Disease Fit,Modern Fit,Modern Breeding,Size of Genes,Number of Genes,Mutations,SeriesRuns,ParallelRuns
SumSquares,2.930342014,2.256880746,3.186031355,0.09,1000,20000,150,20,1
