Function,Historic Fit,Disease Fit,Modern Fit,Modern Breeding,Size of Genes,Number of Genes,Mutations,SeriesRuns,ParallelRuns
Alpine,8.164121406,6.833642246,9.239414544,0.09,1000,20000,150,20,1
