"Start Year","End Year","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Max Age","Max Breeding Age","Avg Capacity Factor","Avg Capacity Fitness","Mutations"
"-50","0","15","0.35","false","2.5","15","90","41","1.1671037296037294","2.9177593240093236","150.0"
"1","43","20","0.35","false","2.5","20","90","41","1.183424991940724","2.95856247985181","150.0"
"44","200","45","0.35","false","2.5","45","90","41","1.1691353010584755","2.922838252646189","150.0"
"201","410","30","0.35","false","2.5","30","90","41","1.153335509703551","2.883338774258877","150.0"
"411","430","12","0.35","false","2.5","12","90","41","1.107248829374536","2.7681220734363396","150.0"
"431","500","13","0.35","false","2.5","13","90","41","1.266757052471339","3.1668926311783476","150.0"
"501","750","13","0.35","false","2.5","13","90","41","1.1890031746031777","2.9725079365079443","150.0"
"751","950","14","0.35","false","2.5","14","90","41","1.2003538961038993","3.0008847402597483","150.0"
"951","1066","15","0.35","false","2.5","15","90","41","1.1618725383811592","2.904681345952898","150.0"
"1067","1086","20","0.35","false","2.5","20","90","41","1.3404516317016317","3.351129079254079","150.0"
"1087","1190","37","0.35","false","2.5","37","90","41","1.161429183495486","2.9035729587387147","150.0"
"1191","1220","48","0.35","false","2.5","48","90","41","1.1527083311491826","2.8817708278729564","150.0"
"1221","1250","50","0.35","false","2.5","50","90","41","1.1349415994969172","2.837353998742293","150.0"
"1251","1279","53","0.35","false","2.5","53","90","41","1.119653032771767","2.7991325819294177","150.0"
"1280","1290","57","0.35","false","2.5","57","90","41","1.1500668539498327","2.8751671348745815","150.0"
"1291","1315","56","0.35","false","2.5","56","90","41","1.1365395369623008","2.8413488424057523","150.0"
"1316","1325","50","0.35","false","2.5","50","90","41","1.0996377082747997","2.7490942706869994","150.0"
"1326","1348","57","0.35","false","2.5","57","90","41","1.1337285054845696","2.834321263711424","150.0"
"1349","1351","30","0.35","true","2.5","30","90","41","1.0055555555555555","2.513888888888889","150.0"
"1352","1377","30","0.35","false","2.5","30","90","41","1.1635799018828656","2.908949754707164","150.0"
"1378","1400","25","0.35","false","2.5","25","90","41","1.1689871491667332","2.922467872916833","150.0"
"1401","1430","24","0.35","false","2.5","24","90","41","1.1575156187570377","2.893789046892594","150.0"
"1431","1450","23","0.35","false","2.5","23","90","41","1.1590524730799328","2.8976311826998318","150.0"
"1451","1490","26","0.35","false","2.5","26","90","41","1.2063744852181213","3.015936213045303","150.0"
"1491","1522","28","0.35","false","2.5","28","90","41","1.1804521995214927","2.9511304988037317","150.0"
"1523","1541","34","0.35","false","2.5","34","90","41","1.1954329726199056","2.988582431549764","150.0"
"1542","1560","38","0.35","false","2.5","38","90","41","1.1708006915051337","2.9270017287628343","150.0"
"1561","1600","50","0.31","false","2.5","50","90","41","1.1711702696103878","2.9279256740259694","150.0"
"1601","1650","63","0.29","false","2.5","63","90","41","1.1488781457896087","2.8721953644740217","150.0"
"1651","1700","62","0.26","false","2.5","62","90","41","1.1369673383929082","2.8424183459822707","150.0"
"1701","1801","113","0.25","false","2.5","113","90","41","1.1573394938573869","2.8933487346434674","150.0"
"1802","1811","125","0.28","false","2.5","125","90","41","1.1343938462177632","2.835984615544408","150.0"
"1812","1821","134","0.28","false","2.5","134","90","41","1.1599059828697558","2.8997649571743893","150.0"
"1822","1831","158","0.26","false","2.5","158","90","41","1.1760735331377343","2.940183832844336","150.0"
"1832","1841","202","0.25","false","2.5","202","90","41","1.1726324518387647","2.931581129596912","150.0"
"1842","1851","274","0.22","false","2.5","274","90","41","1.2188015524521312","3.047003881130328","150.0"
"1852","1861","290","0.25","false","2.5","290","90","41","1.1411358542056618","2.8528396355141545","150.0"
"1862","1871","315","0.22","false","2.5","315","90","41","1.16372949103511","2.9093237275877746","150.0"
"1872","1881","350","0.21","false","2.5","350","90","41","1.1509032567406454","2.8772581418516134","150.0"
"1882","1891","378","0.19","false","2.5","378","90","41","1.1652270758782992","2.913067689695748","150.0"
"1892","1901","382","0.18","false","2.5","382","90","41","1.1550600791226182","2.8876501978065456","150.0"
"1902","1911","421","0.13","false","2.5","421","90","41","1.175187361233664","2.9379684030841604","150.0"
"1912","1921","440","0.14","false","2.5","440","90","41","1.1667528399562788","2.916882099890697","150.0"
"1922","1931","450","0.12","false","2.5","450","90","41","1.1691745251169778","2.9229363127924444","150.0"
"1932","1941","502","0.07","false","2.5","502","90","41","1.1906832873393272","2.976708218348318","150.0"
"1942","1951","528","0.08","false","2.5","528","90","41","1.1844200866783063","2.961050216695766","150.0"
"1952","1961","559","0.09","false","2.5","559","90","41","1.1906907933281694","2.9767269833204235","150.0"
"1962","1971","563","0.1","false","2.5","563","90","41","1.183764493965577","2.9594112349139423","150.0"
"1972","1981","574","0.07","false","2.5","574","90","41","1.1963043460625873","2.990760865156468","150.0"
"1982","1991","593","0.1","false","2.5","593","90","41","1.1960113781891535","2.9900284454728836","150.0"
"1992","2001","632","0.09","false","2.5","632","90","41","1.2177464038749322","3.04436600968733","150.0"
"2002","2011","656","0.09","false","2.5","656","90","41","1.2619097461744555","3.154774365436139","150.0"
"2012","2015","662","0.09","false","2.5","662","90","41","1.2883687775195694","3.220921943798923","150.0"
