"Start Year","End Year","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Max Age","Max Breeding Age","Avg Capacity Factor","Avg Capacity Fitness","Mutations","Modern"
"-50","0","1500","0.35","false","1.5","1500","90","41","4.422923150628163","6.634384725942245","1.0","false"
"1","43","2000","0.35","false","1.5","2000","90","41","2.370895377332414","3.5563430659986213","1.0","false"
"44","200","4500","0.35","false","1.5","4500","90","41","2.1759064933005496","3.2638597399508242","1.0","false"
"201","410","3000","0.35","false","1.5","3000","90","41","1.9685230595773342","2.952784589366001","1.0","false"
"411","430","1250","0.35","false","1.5","1250","90","41","1.8141494071294395","2.721224110694159","1.0","false"
"431","500","1300","0.35","false","1.5","1300","90","41","1.8645050317320457","2.7967575475980686","1.0","false"
"501","750","1300","0.35","false","1.5","1300","90","41","1.7833896332685304","2.6750844499027955","1.0","false"
"751","950","1400","0.35","false","1.5","1400","90","41","1.7048067301778291","2.557210095266744","1.0","false"
"951","1066","1500","0.35","false","1.5","1500","90","41","1.6627543894654124","2.4941315841981186","1.0","false"
"1067","1086","2000","0.35","false","1.5","2000","90","41","1.6702837428856725","2.5054256143285087","1.0","false"
"1087","1190","3700","0.35","false","1.5","3700","90","41","1.644437639082932","2.466656458624398","1.0","false"
"1191","1220","4800","0.35","false","1.125","4800","90","41","4.561665315768635","5.131873480239714","1.0","false"
"1221","1250","5000","0.35","false","1.125","5000","90","41","2.1526610499826027","2.421743681230428","1.0","false"
"1251","1279","5300","0.35","false","1.125","5300","90","41","2.1445949857896855","2.412669359013396","1.0","false"
"1280","1290","5700","0.35","false","1.125","5700","90","41","2.1518131073060967","2.420789745719359","1.0","false"
"1291","1315","5600","0.35","false","1.125","5600","90","41","2.13002211573165","2.396274880198106","1.0","false"
"1316","1325","5000","0.35","false","1.125","5000","90","41","2.103398581073736","2.3663234037079532","1.0","false"
"1326","1348","5700","0.35","false","1.125","5700","90","41","2.132867356132695","2.399475775649282","1.0","false"
"1349","1351","3000","0.35","true","1.125","3000","90","41","1.7270990681051446","1.9429864516182875","1.0","false"
"1352","1377","3000","0.35","false","1.125","3000","90","41","2.117580781730302","2.38227837944659","1.0","false"
"1378","1400","2500","0.35","false","1.125","2500","90","41","2.0942355148843945","2.356014954244944","1.0","false"
"1401","1430","2400","0.35","false","1.125","2400","90","41","2.102682309774986","2.365517598496859","1.0","false"
"1431","1450","2300","0.35","false","1.125","2300","90","41","2.096386102498024","2.358434365310277","1.0","false"
"1451","1490","2600","0.35","false","1.125","2600","90","41","2.10180413148963","2.3645296479258335","1.0","false"
"1491","1522","2800","0.35","false","1.125","2800","90","41","2.095399043600811","2.3573239240509123","1.0","false"
"1523","1541","3400","0.35","false","1.125","3400","90","41","2.1027911486813444","2.3656400422665125","1.0","false"
"1542","1560","3800","0.35","false","1.125","3800","90","41","2.092642934014352","2.3542233007661464","1.0","false"
"1561","1600","5000","0.31","false","1.125","5000","90","41","2.100263794924172","2.362796769289693","1.0","false"
"1601","1650","6300","0.29","false","1.125","6300","90","41","2.094680232429184","2.356515261482832","1.0","false"
"1651","1700","6200","0.26","false","1.125","6200","90","41","2.086487724476254","2.3472986900357857","1.0","false"
"1701","1801","0","0.25","false","1.1660139999999999","11300","90","41","1.0","1.1660139999999999","1.0","false"
"1802","1811","0","0.28","false","1.1660139999999999","12500","90","41","1.0","1.1660139999999999","1.0","false"
"1812","1821","0","0.28","false","1.1660139999999999","13400","90","41","1.0","1.1660139999999999","1.0","false"
"1822","1831","0","0.26","false","1.1660139999999999","15800","90","41","1.0","1.1660139999999999","1.0","false"
"1832","1841","0","0.25","false","1.1660139999999999","20200","90","41","1.0","1.1660139999999999","1.0","false"
"1842","1851","0","0.22","false","1.5830069999999998","27400","90","41","1.0","1.5830069999999998","1.0","false"
"1852","1861","0","0.25","false","1.187255","29000","90","41","1.0","1.187255","1.0","false"
"1862","1871","0","0.22","false","1.150153","31500","90","41","1.0","1.150153","1.0","false"
"1872","1881","0","0.21","false","1.150153","35000","90","41","1.0","1.150153","1.0","false"
"1882","1891","0","0.19","false","1.575076","37800","90","41","1.0","1.575076","1.0","false"
"1892","1901","0","0.18","false","1.1813069999999999","38200","90","41","1.0","1.1813069999999999","1.0","false"
"1902","1911","0","0.13","false","1.1813069999999999","42100","90","41","1.0","1.1813069999999999","1.0","false"
"1912","1921","0","0.14","false","1.1813069999999999","44000","90","41","1.0","1.1813069999999999","1.0","false"
"1922","1931","0","0.12","false","1.1813069999999999","45000","90","41","1.0","1.1813069999999999","1.0","false"
"1932","1951","0","0.07","false","1.1813069999999999","50200","90","41","1.0","1.1813069999999999","1.0","false"
"1952","1961","0","0.09","false","1.1813069999999999","55900","90","41","1.0","1.1813069999999999","1.0","true"
"1962","1971","0","0.1","false","1.1813069999999999","56300","90","41","1.0","1.1813069999999999","1.0","true"
"1972","1981","0","0.07","false","1.5906529999999999","57400","90","41","1.0","1.5906529999999999","1.0","true"
"1982","1991","0","0.1","false","1.5906529999999999","59300","90","41","1.0","1.5906529999999999","1.0","true"
"1992","2001","0","0.09","false","1.5906529999999999","63200","90","41","1.0","1.5906529999999999","1.0","true"
"2002","2011","0","0.09","false","1.5906529999999999","65600","90","41","1.0","1.5906529999999999","1.0","true"
"2012","2015","0","0.09","false","1.5906529999999999","66270","90","41","1.0","1.5906529999999999","1.0","true"
